id,smiles,is_train
1350,Cn1nc(C(C)(C)C)cc1C(=O)O,0
1351,CC1(C)OB(c2cncc(C(F)(F)F)c2)OC1(C)C,0
1352,O=C(O)c1ccc(-c2ccco2)[nH]1,0
1353,CCS(=O)(=O)Nc1cccc(C(=O)O)c1,0
1354,Nc1ncnn2cccc12,0
1355,CCCCOc1ccc(C(F)(F)F)cc1B(O)O,0
1356,O=C(O)[C@H]1CC1(F)F,0
1357,CC(C)c1ccnc2cc(C(=O)O)nn12,0
1358,CC1(C)OB(c2cncc(OC(F)F)c2)OC1(C)C,0
1359,C=CB1OC(C)(C)C(C)(C)O1,0
1360,Cl.Cl.Cn1nnnc1CN,0
1361,Cc1cc(C)n(-c2cccc(B(O)O)c2)n1,0
1362,O=C(O)C12CCC(CC1)C2,0
1363,CC(=O)c1ccc(B(O)O)s1,0
1364,COc1cc(F)ccc1B(O)O,0
1365,Nc1nccnn1,0
1366,Cc1cc(O)cc(C)c1C[C@H](NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O,0
1367,CN(C)Cc1ccccc1B(O)O,0
1368,CC(OC1CCCC1)C(=O)O,0
1369,O=C1CC2(C1)CC(C(=O)O)C2,0
1370,C[C@@H]1OCCO[C@@H]1C(=O)O,0
1371,O=C(N[C@H](Cc1c[nH]c2cc(Cl)ccc12)C(=O)O)OCC1c2ccccc2-c2ccccc21,0
1372,Cc1cccc(NC(=O)c2cccc(B(O)O)c2)c1C,0
1373,OB(O)c1ccc2c[nH]nc2c1,0
1374,O=C(O)c1cnc2c(F)ccc(F)c2c1,0
1375,CCc1cc(C(=O)O)nn1C,0
1376,CNS(=O)(=O)c1cccc(C(=O)O)c1,0
1377,CN(c1ccccc1)S(=O)(=O)c1cccc(C(=O)O)c1,0
1378,Cn1nc(C2CC2)c2c(C(=O)O)ccnc21,0
1379,Cl.Cl.NCC12CCN(CC1)CC2,0
1380,O=C(O)c1cn[nH]c1C1CCCCC1,0
1381,N#Cc1cccc(B(O)O)c1,0
1382,CCCCCC1CCC(C(=O)O)CC1,0
1383,O=C(O)c1ccnc2ccccc12,0
1384,O=C(O)c1scc2c1CCCC2,0
1385,Cc1cc(B2OC(C)(C)C(C)(C)O2)cs1,0
1386,CC1(C)OB(c2cccc3cc[nH]c23)OC1(C)C,0
1387,O=C(O)c1ccccc1-c1cn[nH]c1,0
1388,O=C(O)C1CCCCO1,0
1389,CCn1c(=O)[nH]c2cc(C(=O)O)ccc21,0
1390,COCCC(=O)O,0
1391,O=C(O)C1(F)CCCCC1,0
1392,O=C(O)c1cn[nH]c1-c1ccc2c(c1)OCO2,0
1393,OB(O)c1ccccc1CC(F)(F)F,0
1394,Cc1cc(C(=O)O)sc1-c1ccccc1,0
1395,C[C@H](O)CC(=O)O,0
1396,CN(C)c1cccc(B(O)O)c1,0
1397,Cc1cccc2c1CC(C(=O)O)O2,0
1398,Cn1nc(CC(=O)O)cc1C(F)(F)F,0
1399,Cc1ccc(S(=O)(=O)N2CCCCC2)cc1B(O)O,0
1400,Cc1nc2cc(C(=O)O)ccc2n1C1CC1,0
1401,O=C(O)CC1CCOCC1,0
1402,O=C(O)c1cccc(O)c1,0
1403,O=C(O)C1(C(F)F)CC1,0
1404,O=C(O)Cc1[nH]nc2ccccc12,0
1405,Cc1csc2ccc(B(O)O)cc12,0
1406,Cc1ccc(S(=O)(=O)N(C)C)cc1B(O)O,0
1407,Cc1cnn(C)c1C(=O)O,0
1408,CC1(C)CCC1C(=O)O,0
1409,Cc1cccc(NC(=O)COc2ccc(CCN)cc2)c1.Cl,0
1410,CC1CC=C(B2OC(C)(C)C(C)(C)O2)CC1,0
1411,OB(O)c1ccc(-n2nccc2C2CC2)cc1,0
1412,O=C1NC(=O)C2(CCC(C(=O)O)CC2)N1,0
1413,O=C(OCC1c2ccccc2-c2ccccc21)N1CCC(Cc2ccnc(Br)c2)(C(=O)O)C1,0
1414,O=C(O)C1CC(F)(F)C1,0
1415,CC(=O)N[C@H]1CC[C@H](C(=O)O)CC1,0
1416,COc1ccc(B(O)O)c(C)c1F,0
1417,Cc1cc2nccnc2cc1B1OC(C)(C)C(C)(C)O1,0
1418,O=C(NC1CC1)c1ccc(B(O)O)cc1,0
1419,CC1(F)CC(C(=O)O)C1,0
1420,CC1(C)OB(c2cnn(C3CCCCO3)c2)OC1(C)C,0
1421,CCCNC(=O)Nc1ccc(B2OC(C)(C)C(C)(C)O2)cc1,0
1422,CC1(C(=O)O)CC1,0
1423,CC(C)(C)OC(=O)N1CCC(C(=O)O)(c2ccc(Br)cc2)CC1,0
1424,CCc1ocnc1C(=O)O,0
1425,N#CCc1ccc(OCC(=O)O)cc1,0
1426,Cn1nc2c(c1C(=O)O)CCCC2,0
1427,Cc1ccc(N)cn1,0
1428,CCCCOc1ncc(C(F)(F)F)cc1B(O)O,0
1429,COc1cccc2cc(C(=O)O)oc12,0
1430,COc1cnc2[nH]cnc2c1C(=O)O,0
1431,CCCC(=O)O,0
1432,Cc1ncc(B2OC(C)(C)C(C)(C)O2)cn1,0
1433,CN(C)c1cccc2c(B(O)O)cccc12,0
1434,CC(C)[C@@H]1C[C@H]1C(=O)O,0
1435,COc1ccc(B(O)O)cc1C#N,0
1436,Cc1[nH]cnc1CCN.Cl,0
1437,CC(C)(C)c1cccc(B(O)O)c1,0
1438,NCC1CCOC1,0
1439,Cn1cccc1CC(=O)O,0
1440,O=C(O)c1nccc(N2CCOCC2)n1,0
1441,Cc1ccccc1-c1noc(C)c1C(=O)O,0
1442,CN(C)C(=O)N1CCCC(C(=O)O)C1,0
1443,O=C(O)[C@H]1CCCO1,0
1444,CC(=O)c1ncc(C(=O)O)s1,0
1445,C=Cc1ccc(N)cc1,0
1446,O=C(O)C1CC2CCC1O2,0
1447,Cc1cccc2c1COB2O,0
1448,CC(C)(C)OC(=O)N1CC[C@](Cc2ccc(Br)cc2)(C(=O)O)C1,0
1449,C#CCCC[C@H](NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O,0
1450,O=C(O)c1cc(C2CC2)ccn1,0
1451,CC(C)C(=O)Nc1cccc(B(O)O)c1,0
1452,CCN(CC)CCOc1ccc(B2OC(C)(C)C(C)(C)O2)cc1,0
1453,O=C(O)C1CCS(=O)(=O)CC1,0
1454,CC(C)(C)OC(=O)N1CCC[C@H](n2cc(C(=O)O)c3cc(Br)ccc32)C1,0
1455,O=C(O)c1cccc(-c2cncnc2)c1,0
1456,CC1(C)OB(c2cc3cccnc3s2)OC1(C)C,0
1457,CC(C)(C)OC(=O)N1CCC(COc2ccc(C(=O)O)cc2I)CC1,0
1458,CC1(C)OB(c2ccc(F)cc2C2CC2)OC1(C)C,0
1459,O=C(O)C1CCOCC1,0
1460,Cn1ncc(C(=O)O)n1,0
1461,O=C(O)c1ccc(-c2cc[nH]n2)s1,0
1462,CC1(C)OB(c2ccc(NS(C)(=O)=O)cc2)OC1(C)C,0
1463,Nc1ccc(N2CCCCC2)cc1,0
1464,Cc1ccn(-c2c(C(=O)O)c(C)nn2C)n1,0
1465,O=C(O)C1CCN(C(=O)N2CCOCC2)CC1,0
1466,Cc1ncccc1B1OC(C)(C)C(C)(C)O1,0
1467,CC(C)n1nccc1[C@@H]1OCC[C@H]1C(=O)O,0
1468,Cc1nnc(CCN)s1.Cl.Cl,0
1469,Cl.NCc1cnc(-n2cccn2)s1,0
1470,CC1(C)OB(c2ccc(F)c(C#N)c2)OC1(C)C,0
1471,Cc1cc2[nH]ncc2cc1B(O)O,0
1472,O=C(O)c1ccc2[nH]ccc2c1,0
1473,CC(C)(C)OC(=O)N1CCC(Oc2cc(C(=O)O)ccc2I)CC1,0
1474,COc1nc(C(=O)O)co1,0
1475,Cl.NC[C@@H]1C[C@H]1C1CCC1,0
1476,COc1c(B(O)O)ccc(F)c1F,0
1477,Cn1nc(C(=O)O)c(=O)c2ccccc21,0
1478,COc1cc(C(=O)O)ccc1NC(=O)OCC1c2ccccc2-c2ccccc21,0
1479,CS(=O)(=O)Nc1cc(C(=O)O)ccc1F,0
1480,COc1ccc2c(C(=O)O)[nH]nc2c1,0
1481,Cc1ccc(F)cc1B1OC(C)(C)C(C)(C)O1,0
1482,COc1cc(OC)nc(N)n1,0
1483,N#Cc1ccoc1B(O)O,0
1484,CC(C)(C)OC(=O)N1CCC[C@@H](c2cccc(I)c2)[C@@H]1C(=O)O,0
1485,O=C(O)c1cn[nH]c1C1CCCO1,0
1486,O=C(O)c1cnc2ncccn12,0
1487,O=C(NC1(C(=O)O)Cc2ccccc2C1)OCC1c2ccccc2-c2ccccc21,0
1488,CC(F)C(=O)O,0
1489,O=C(O)c1ccnc(-n2cccn2)c1,0
1490,CN(C)Cc1ccc(F)c(B2OC(C)(C)C(C)(C)O2)c1.Cl,0
1491,O=C(O)[C@H]1CC[C@@H](C(=O)N2CCCC2)O1,0
1492,OB(O)c1ccc(-n2c3ccccc3c3ccccc32)cc1,0
1493,Cc1ccc(C)c(NC(=O)c2cccc(B(O)O)c2)c1,0
1494,Cn1ncc2cc(F)c(B(O)O)cc21,0
1495,Cc1ccn(-c2cccc(C(=O)O)c2)n1,0
1496,CC1(C)OB(c2c[nH]c3ncccc23)OC1(C)C,0
1497,OB(O)c1ccc(F)c(C(F)(F)F)c1,0
1498,O=C(O)[C@@H]1[C@H]2CCCO[C@H]21,0
1499,CC1(C)OB(c2ccc(OCC3CC3)nc2)OC1(C)C,0
1500,O=C(Nc1c(F)ccc(Cl)c1C(=O)O)OCC1c2ccccc2-c2ccccc21,0
1501,O=C(Nc1cc(C(=O)O)ccc1O)OCC1c2ccccc2-c2ccccc21,0
1502,OB(O)c1cc2c(F)cccc2s1,0
1503,O=C(O)C1CCc2cc(F)ccc2O1,0
1504,Cc1ccc2c(c1)CCC(C(=O)O)O2,0
1505,CC1(C)OB(c2cccc(NC(=O)c3cccc(C(F)(F)F)c3)c2)OC1(C)C,0
1506,CCCNC(=O)c1cc(F)cc(B(O)O)c1,0
1507,CCCOc1ccc(B(O)O)cc1C(F)(F)F,0
1508,CC1(C)OB(c2ccc3c(c2)COC3)OC1(C)C,0
1509,O=C(N[C@@H](CC1CCC1)C(=O)O)OCC1c2ccccc2-c2ccccc21,0
1510,CCNS(=O)(=O)c1ccc(B2OC(C)(C)C(C)(C)O2)c(C)c1,0
1511,Cc1ccc(B2OC(C)(C)C(C)(C)O2)o1,0
1512,O=C(O)c1cc(Br)cnc1N1CCCN(C(=O)OCC2c3ccccc3-c3ccccc32)CC1,0
1513,CCCCOc1ccc(F)c(B(O)O)c1,0
1514,COc1ccc(OC(F)(F)F)cc1B(O)O,0
1515,O=C(O)c1cnc2sccn2c1=O,0
1516,CC(C)(C#N)c1cc(B2OC(C)(C)C(C)(C)O2)ccn1,0
1517,COc1ncncc1B1OC(C)(C)C(C)(C)O1,0
1518,OB(O)c1cc(F)c(F)c(F)c1,0
1519,O=C(O)c1c(F)ccc(F)c1F,0
1520,CC1(C)OB(c2ccc3[nH]c(C(F)(F)F)cc3c2)OC1(C)C,0
1521,CCN(CC)S(=O)(=O)c1ccccc1B(O)O,0
1522,OB(O)c1ccc(N2CCOCC2)cc1,0
1523,Cc1cscc1B(O)O,0
1524,O=C(O)c1cn[nH]c1C1CC1,0
1525,Cc1[nH]nc2ccc(B(O)O)cc12,0
1526,Cl.NCC(N)=S,0
1527,CC(C)(C)C1CCC(C(=O)O)CC1,0
1528,Cc1ccccc1-n1cc(C(=O)O)nn1,0
1529,CC1(C)OB(C2=CCNCC2)OC1(C)C,0
1530,CC(=O)c1cccc(B2OC(C)(C)C(C)(C)O2)c1,0
1531,O=C(O)CSc1nccs1,0
1532,OB(O)c1cc(F)cc2ccoc12,0
1533,COCC1(CCN)CC1.Cl,0
1534,Cn1c(=O)[nH]c2ccc(B3OC(C)(C)C(C)(C)O3)cc21,0
1535,CC1(C)OB(c2ccc3c(c2)CCO3)OC1(C)C,0
1536,Cc1ccc(C(=O)O)cc1N1CCOCC1,0
1537,N#C[C@H]1C[C@H]1C(=O)O,0
1538,O=C(O)C[C@@H](Cc1c(F)c(F)c(F)c(F)c1F)NC(=O)OCC1c2ccccc2-c2ccccc21,0
1539,OB(O)c1ccc(Oc2cccc(C(F)(F)F)c2)cc1,0
1540,O=C(O)Cc1c[nH]c2ccc(F)cc12,0
1541,O=C(O)C1CCOC1,0
1542,OB(O)c1cccc(F)c1F,0
1543,CS(=O)(=O)c1ccc(B(O)O)c(C(F)(F)F)c1,0
1544,CC1(C)OB(c2ccc3nccnc3c2)OC1(C)C,0
1545,CCCc1cc(C(=O)O)nn1C,0
1546,CC1(C)OB(C2=COCCC2)OC1(C)C,0
1547,COc1ccc2c(c1)CC(C(=O)O)CO2,0
1548,OB(O)c1ccc(C(F)F)cc1,0
1549,Cc1sc(=O)n(CCC(=O)O)c1C,0
1550,CCn1nc(C(=O)O)cc1C(F)(F)F,0
1551,COc1ccc(B(O)O)cn1,0
1552,Cc1nn2cc(C(=O)O)nc2s1,0
1553,COC(Cc1ccccc1)C(=O)O,0
1554,Cc1nn(C(C)C)cc1B1OC(C)(C)C(C)(C)O1,0
1555,C/C(=C\B1OC(C)(C)C(C)(C)O1)c1ccnn1C,0
1556,Cl.NCCS(=O)(=O)N1CCOCC1,0
1557,Cc1cc(C)c2[nH]c(C(=O)O)c(C)c2c1,0
1558,Cc1onc(-c2ccccn2)c1C(=O)O,0
1559,O=C(O)Cc1ccc2[nH]ncc2c1,0
1560,CC1(C)OB(c2cc3occc3cc2F)OC1(C)C,0
1561,O=C(O)C1=CCCC1,0
1562,CC12CC(C(=O)O)(CO1)C2,0
1563,CN(C)c1ncc(B(O)O)cn1,0
1564,Cl.NCC(=O)N1CCC(C(N)=O)CC1,0
1565,CCCc1oncc1C(=O)O,0
1566,Cc1ccc(O)cc1B1OC(C)(C)C(C)(C)O1,0
1567,CCc1cc(C(=O)O)cs1,0
1568,O=C(O)[C@@H]1CCOC1,0
1569,Cc1c(C(=O)O)cnc2ccnn12,0
1570,Cc1nc(C(F)(F)F)c(C(=O)O)s1,0
1571,O=C1NCC(Cn2cc(C(=O)O)nn2)O1,0
1572,CC1(C)OB(c2cnc(-c3ccccc3)s2)OC1(C)C,0
1573,O=C(O)c1ccc(-n2cccn2)nn1,0
1574,N#Cc1ccc(B(O)O)cc1C1CC1,0
1575,OB(O)c1cccc2c1oc1ccccc12,0
1576,Cc1cc(C(=O)O)nn1-c1ccc(F)cc1,0
1577,COc1ccc(C(C)(C)C)cc1B(O)O,0
1578,O=C(N[C@H](Cc1cccnc1)C(=O)O)OCC1c2ccccc2-c2ccccc21,0
1579,CC(C)(C)OC(=O)N[C@@H]1CCCN(c2ncc(Br)cc2C(=O)O)C1,0
1580,CC1(C)OB(c2ccc3ccoc3c2F)OC1(C)C,0
1581,CC1(C)OB(C=C2CCCC2)OC1(C)C,0
1582,Nc1cccc(Cl)n1,0
1583,Cc1ccoc1C(=O)NCCCN.Cl,0
1584,CC(C)(C)NC(=O)c1cccc(B(O)O)c1,0
1585,CC1(C)OB(c2cc[nH]c2)OC1(C)C,0
1586,CCOc1cc(C)c(B(O)O)cc1C,0
1587,C[C@@H]1C(C(=O)O)[C@@H]1C,0
1588,CC(C)(C)c1ccnc2c(C(=O)O)cnn12,0
1589,CC1(C)OB(C=C(c2ccccc2)C(F)(F)F)OC1(C)C,0
1590,O=C(O)c1cccc(-c2ccncc2)c1,0
1591,CN(C)S(=O)(=O)Nc1cccc(B(O)O)c1,0
1592,COC(=O)c1cccc(N)c1,0
1593,O=C(O)c1ncn(-c2ccccc2)n1,0
1594,CC(F)(F)c1cccc(B2OC(C)(C)C(C)(C)O2)c1,0
1595,O=C(O)C1CCC12CCOCC2,0
1596,OB(O)c1ccc(OCC2CCCCO2)cc1,0
1597,Cc1cc(C(=O)O)cc(C)c1F,0
1598,O=C(O)[C@@H]1C[C@H]1c1ccc(F)c(F)c1,0
1599,Cl.NCCC1CC=CC1,0
1600,CNS(=O)(=O)c1ccc(C)c(C(=O)O)c1,0
1601,COc1ccc2nc(C)cc(C(=O)O)c2c1,0
1602,CC(C)(C)OC(=O)N1CC(c2ccccc2Br)=C[C@H]1C(=O)O,0
1603,CCn1nc(C(=O)O)cc1C1CC1,0
1604,O=C(O)C1CC2(C1)CC2F,0
1605,Cc1[nH]ncc1C(=O)O,0
1606,N#Cc1ccc(N)nc1,0
1607,CSc1cc(C)c(B(O)O)cn1.Cl,0
1608,O=C(O)c1cccnc1N1CCOCC1,0
1609,COc1cc(N)ccc1F,0
1610,Cn1nc(-c2cccs2)cc1C(=O)O,0
1611,Cc1sccc1B(O)O,0
1612,O=C(O)c1ccc2c(c1)OCCCO2,0
1613,CC(C)(C)OC(=O)N1CCC[C@@H](n2cc(Br)cc2C(=O)O)C1,0
1614,CC(C)(C)c1nnc2ccc(C(=O)O)cn12,0
1615,CNC(=O)c1cc(C(=O)O)ccn1,0
1616,CCCCNC(=O)c1ccc(F)c(B(O)O)c1,0
1617,O=C(O)c1cc2c([nH]c1=O)CCCCC2,0
1618,OB1OCCc2cc(F)ccc21,0
1619,Cc1occc1B1OC(C)(C)C(C)(C)O1,0
1620,CC1(C)OB(c2cccc(CC#N)c2)OC1(C)C,0
1621,Nc1cccc2c1C(=O)NC2=O,0
1622,O=C(O)C1CC[C@@H]2C[C@@H]2CC1,0
1623,O=C(O)CCCn1cnnn1,0
1624,O=C(O)c1cccc(N2CCOCC2=O)c1,0
1625,CC(C)(C)OC(=O)N1C[C@@H](n2cncc2Br)C[C@H]1C(=O)O,0
1626,CC(C)=CC(=O)O,0
1627,CC(C)Oc1ncc(C(F)(F)F)cc1B(O)O,0
1628,O=C(O)[C@@H]1CCCO1,0
1629,OB(O)c1cccc2ncccc12,0
1630,Cc1cc(B(O)O)ccc1C(F)(F)F,0
1631,Cl.NCC1CCC(F)C1,0
1632,CCCOc1ccc(B(O)O)c(F)c1F,0
1633,CC1(C)OB(C2=CCOC2)OC1(C)C,0
1634,CNS(=O)(=O)c1ccc(B(O)O)cc1,0
1635,NC(=O)c1cc(B(O)O)ccc1F,0
1636,O=C(O)[C@@H]1CC1(F)F,0
1637,OB(O)c1ccc(N2CCCC2)cc1,0
1638,COc1cc(C(F)(F)F)ccc1B(O)O,0
1639,COC(C)C(=O)O,0
1640,O=C(O)[C@@H]1C[C@@H]1F,0
1641,O=C(O)c1cccc(N2CCOCC2)c1,0
1642,CN1CCC(C(=O)O)C1,0
1643,O=C(O)C1CCC(OC(F)(F)F)CC1,0
1644,CCCCOc1ccc(B(O)O)c(F)c1,0
1645,O=C(O)c1ccc2[nH]ncc2c1,0
1646,COc1cc(OC)cc(B(O)O)c1,0
1647,Cc1c(C(=O)O)cccc1N1CCOCC1,0
1648,COc1ccc2c(c1)C(C(=O)O)CC2,0
1649,Cc1cc(C(=O)O)nn1C(C)(C)C,0
1650,O=C(O)[C@H]1CC[C@@H](CO)CC1,0
1651,O=C(O)c1cccc2[nH]ncc12,0
1652,O=C(O)C1Cc2cc(F)ccc2O1,0
1653,CCn1cc(B2OC(C)(C)C(C)(C)O2)c(C)n1,0
1654,CC(C)(C)[C@@H]1C[C@H]1C(=O)O,0
1655,OB(O)c1ccc2c(c1)OCO2,0
1656,CC(=O)Nc1cc(C(=O)O)ccn1,0
1657,O=C(Nc1cccc(F)c1)c1ccc(B(O)O)cc1,0
1658,NCCN1C(=O)Cc2ccccc21,0
1659,O=C(O)C1CC12CCC2,0
1660,CS(=O)(=O)NCc1cccc(B(O)O)c1,0
1661,O=C(O)C1CCC(C(F)(F)F)CC1,0
1662,CC(C)Oc1cc(B(O)O)cc(C(F)(F)F)c1,0
1663,O=C(O)C1CCN(c2nccc(C(F)(F)F)n2)CC1,0
1664,CC(CC(=O)O)c1cccc(F)c1,0
1665,Cc1cc(C(=O)O)nn1C1CCOCC1,0
1666,Cc1ccc(C(N)=O)cc1B1OC(C)(C)C(C)(C)O1,0
1667,CC1(C)CCC(C(=O)O)O1,0
1668,Cc1ccc2c(c1)cc(C(=O)O)n2C,0
1669,OCc1ccc(B(O)O)c(F)c1,0
1670,O=C(O)c1cncc(N2CCOCC2)c1,0
1671,Cc1[nH]c(=O)[nH]c(=O)c1CC(=O)O,0
1672,CC1(C)OB(c2csc(C(F)(F)F)n2)OC1(C)C,0
1673,CCCOc1cc(B(O)O)ccc1OC,0
1674,O=C(O)c1cccc(C(F)(F)F)n1,0
1675,CC(=O)N1CC=C(B2OC(C)(C)C(C)(C)O2)CC1,0
1676,Cl.Cl.NCc1ccns1,0
1677,COc1ccc(C)c(B(O)O)c1,0
1678,CC1(C)OB(c2cnn(CCN3CCCC3=O)c2)OC1(C)C,0
1679,Cc1ccoc1CC(=O)O,0
1680,Cn1ccc(-c2n[nH]cc2C(=O)O)n1,0
1681,O=C(O)C1Cc2ccccc2O1,0
1682,NS(=O)(=O)c1ccc(B(O)O)cc1,0
1683,OB(O)c1ccccc1C(F)(F)F,0
1684,OB(O)c1cccc(O)c1,0
1685,CC(=O)Nc1ccnc(C(=O)O)c1,0
1686,Cl.NCC1COc2ccccc2O1,0
1687,CC(C)(C)OC(=O)N1CC[C@H](Oc2cc(I)ccc2C(=O)O)C1,0
1688,COc1ccc(B(O)O)c(OC)n1,0
1689,Cc1cc(C)n(Cc2ccc(B3OC(C)(C)C(C)(C)O3)cc2)n1,0
1690,CC1(C)OB(c2cccc3[nH]ccc23)OC1(C)C,0
1691,CC1(C)OB(c2ccc3c(c2)COCC(=O)N3)OC1(C)C,0
1692,COCCn1cc(B2OC(C)(C)C(C)(C)O2)cn1,0
1693,CC1(CC(=O)O)CC1,0
1694,Nc1cc(Cl)nc(Cl)c1,0
1695,Cc1ccnc2ccc(B3OC(C)(C)C(C)(C)O3)cc12,0
1696,CC(C)C(NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O,0
1697,O=C(O)CCn1cccc1,0
1698,Cc1nnc(-c2cccc(C(=O)O)c2)o1,0
1699,Cn1cnc2c(C(=O)O)ccnc21,0
1700,Cl.NCCOCC(N)=O,0
1701,Nc1cccc2cn[nH]c12,0
1702,Cc1cc(C(=O)O)ccn1,0
1703,COC1CCC(C(=O)O)C1,0
1704,OB(O)c1ccc(F)c(F)c1F,0
1705,CC1(C)OB(c2ccc3cc[nH]c3c2)OC1(C)C,0
1706,Cc1cc(C(=O)O)nn1CC(F)(F)F,0
1707,Cc1ccc(B(O)O)c(F)c1F,0
1708,OB(O)c1ccc(C(F)(F)F)s1,0
1709,CS(=O)(=O)Nc1ccc(CC(=O)O)cc1,0
1710,Cc1cc(S(=O)(=O)NCCN)c(C)s1.Cl,0
1711,O=C(O)C1CCN(c2ccccc2)C1,0
1712,C=CCC(=O)O,0
1713,OB(O)c1ccccc1O,0
1714,COc1csc(B2OC(C)(C)C(C)(C)O2)c1,0
1715,CO[C@@H]1C[C@@]2(C(=O)O)C[C@@H]12,0
1716,O=C(O)c1cnccn1,0
1717,CN(C)c1cc(C(=O)O)nc(N(C)C)n1,0
1718,N#Cc1ccc(C(=O)O)nc1,0
1719,CC1(C)OB(C=C2CCOCC2)OC1(C)C,0
1720,CC(C)(C)OC(=O)N1CC[C@@](Cc2ccc(Br)s2)(C(=O)O)C1,0
1721,CC1(C)OB(C=C2CCS(=O)(=O)CC2)OC1(C)C,0
1722,O=C(O)CC1NC(=O)NC1=O,0
1723,CC(C)(C)OC(=O)N1C[C@@H](n2cnc(Br)c2)C[C@H]1C(=O)O,0
1724,O=C(O)c1cc(-n2cccn2)ccn1,0
1725,OB(O)c1ccsc1,0
1726,O=C(O)C1CC1,0
1727,Cc1ccc(C)c(C2=NOC(C(=O)O)C2)c1,0
1728,Cc1nn(C)cc1-c1cc(C(=O)O)n[nH]1,0
1729,O=C(O)c1csc(N2CCOCC2)n1,0
1730,COCc1ccc(CC(=O)O)cc1,0
1731,OB(O)C1=CCOCC1,0
1732,CN1CCCC(C(=O)O)C1,0
1733,Cc1nc2[nH]cc(C(=O)O)c(=O)n2n1.O,0
1734,Cc1cc(=O)c(C(=O)O)cn1C,0
1735,Nc1ccc2ncsc2c1,0
1736,Cc1coc(B2OC(C)(C)C(C)(C)O2)c1,0
1737,Cc1cc(OC(C)C)ccc1B(O)O,0
1738,OB1OCc2c(OCc3ccccc3)cccc21,0
1739,O=C(O)c1ncsc1C(F)(F)F,0
1740,Cc1cnc2nc(CCC(=O)O)nn2c1,0
1741,CC1=NN(c2ccc(C(=O)O)cc2)CC1,0
1742,C#CCN(C)CCCN,0
1743,CC(C)(C)CC(=O)O,0
1744,CC(C)(C)c1cc(C(=O)O)n(Cc2ccccc2)n1,0
1745,CO[C@@H](C)C(=O)O,0
1746,CN(C)c1cc(C(=O)O)ccn1,0
1747,O=C(O)CC1CCC2(CCOCC2)CO1,0
1748,CC(C)Oc1cccc(B(O)O)c1F,0
1749,Cc1onc(-c2ccncc2)c1C(=O)O,0
1750,O=C(O)C1=COCCO1,0
1751,Cc1ccc(NC(=O)c2cccc(B(O)O)c2)c(C)c1,0
1752,CC(C)(C)c1ccc(C(=O)O)c(NC(=O)OCC2c3ccccc3-c3ccccc32)c1,0
1753,CC(C)c1ccc(O)c(B(O)O)c1,0
1754,Cc1ccc(B(O)O)c2cccnc12,0
1755,CC1=CC=CC2=NC(=O)CC(C)(C(=O)O)N12,0
1756,Cn1cc(-n2cnc(C(=O)O)c2)cn1,0
1757,OCCCc1cccc(B(O)O)c1,0
1758,CC1(C)OB(C2=COCCO2)OC1(C)C,0
1759,CS(=O)(=O)Nc1cccc(B(O)O)c1,0
1760,CC(=O)N1CCN(CC(=O)O)CC1,0
1761,O=C(O)C1CCOC2(CCCC2)C1,0
1762,O=C(N[C@@H]1CCN(c2cc(C(=O)O)cc(Cl)n2)C1)OCC1c2ccccc2-c2ccccc21,0
1763,CCc1ccnc(C(=O)O)c1,0
1764,Cc1ccoc1C(=O)O,0
1765,N#Cc1cncc(N)c1,0
1766,CSc1nc(N)cc(Cl)n1,0
1767,O=C(O)[C@@H]1C=C(c2ccnc(Br)c2)CN1C(=O)OCC1c2ccccc2-c2ccccc21,0
1768,O=C(Nc1ccc(C(=O)O)cc1[N+](=O)[O-])OCC1c2ccccc2-c2ccccc21,0
1769,CCC1(CC)NC(=O)N(CC(=O)O)C1=O,0
1770,OB(O)c1ccc(C2CCCC2)cc1,0
1771,O=C(O)C[C@@H](NC(=O)OCC1c2ccccc2-c2ccccc21)c1cccnc1,0
1772,COC(=O)c1cc(Cl)sc1N,0
1773,Cc1csc(B(O)O)c1,0
1774,CCOc1cc(B(O)O)cc(C(F)(F)F)c1,0
1775,CC(C)(C)C(=O)Nc1cc(C(=O)O)ccn1,0
1776,O=C(O)C1=CCOCC1,0
1777,O=C(Nc1ccc(C(=O)O)cc1Br)OCC1c2ccccc2-c2ccccc21,0
1778,N#CCCNC(=O)c1ccc(B2OCCCO2)cc1,0
1779,CC1(C)OB(c2ccc(C3CC3)c(C#N)c2)OC1(C)C,0
1780,O=C(O)c1ccccc1OC1CCCC1,0
1781,CC1(C)OB(c2cccc(C(F)(F)C(F)(F)F)c2)OC1(C)C,0
1782,CN(C)C(=O)C1CCC(C(=O)O)CC1,0
1783,Cc1ccccc1C[C@H](NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O,0
1784,Cn1nc(C(=O)O)cc1C1CC1,0
1785,O=C(O)C1CCOC2(CCC2)C1,0
1786,CC1(C)OB(c2ccc(F)c3ccccc23)OC1(C)C,0
1787,OB(O)c1cnn(-c2cccc(C(F)(F)F)c2)c1,0
1788,Cl.NC[C@H]1CC[C@H](c2ccccc2)O1,0
1789,CC(C)(C)OC(=O)N1C[C@H](Oc2ccccc2I)C[C@@H]1C(=O)O,0
